"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"754","Pentaho Ends Machine Learning Gridlock https://t.co/bOIyJr4yL7 #BigData",FALSE,0,NA,2017-03-14 18:52:25,FALSE,NA,"841723708720975873",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","HotAirNetwork",0,FALSE,FALSE,NA,NA
"755","RT @Pentaho: Weka creator Mark Hall breaks down 4 steps to #machinelearning w/ Pentaho step by step in his latest blog post! https://t.co/v…",FALSE,0,NA,2017-03-14 18:49:13,FALSE,NA,"841722904568070144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","randysmind",26,TRUE,FALSE,NA,NA
"756","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI https://t.co/3Ax1NF13to #brain #mentalhealth #education #science #psychology #mind",FALSE,0,NA,2017-03-14 18:46:23,FALSE,NA,"841722191205011457",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","suprememindful",0,FALSE,FALSE,NA,NA
"757","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:46:04,FALSE,NA,"841722112645685248",NA,"<a href=""https://www.google.com"" rel=""nofollow"">twit-bot-new</a>","SecurityNews6",25,TRUE,FALSE,NA,NA
"758","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:45:40,FALSE,NA,"841722011202269186",NA,"<a href=""http://atreva.mx"" rel=""nofollow"">AtrevaBot</a>","AtrevaFintech",25,TRUE,FALSE,NA,NA
"759","CloudEXPO ®: Top Stories NowPeak_Ten Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence… https://t.co/nRBpGCfmZa",FALSE,0,NA,2017-03-14 18:14:38,FALSE,NA,"841714199319457792",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","innova_scape",1,FALSE,FALSE,NA,NA
"760","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:14:09,FALSE,NA,"841714081174290432",NA,"<a href=""http://edition.cnn.com/2016/05/31/sport/esports-is-professional-gaming-a-sport/"" rel=""nofollow"">Activison</a>","NickLicouris",25,TRUE,FALSE,NA,NA
"761","ContainersExpo: RT CloudExpo: Top Stories Now

Peak_Ten Pentaho #DataCenter #MachineLearning #FinTech #DevOps #Art… https://t.co/7OonuszNH3",FALSE,0,NA,2017-03-14 18:10:11,FALSE,NA,"841713079553536000",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DigitalGokhan",0,FALSE,FALSE,NA,NA
"762","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:09:32,FALSE,NA,"841712919226249216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ExpoAI",25,TRUE,FALSE,NA,NA
"763","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:09:04,FALSE,NA,"841712799625707520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Print3DExpo",25,TRUE,FALSE,NA,NA
"764","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:08:37,FALSE,NA,"841712688363393028",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WebRTCSummit",25,TRUE,FALSE,NA,NA
"765","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:08:06,FALSE,NA,"841712559006842881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SDDCexpo",25,TRUE,FALSE,NA,NA
"766","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:07:35,FALSE,NA,"841712428874366980",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GonzalezCarmen",25,TRUE,FALSE,NA,NA
"767","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:07:09,FALSE,NA,"841712315921752065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SYSCONtv",25,TRUE,FALSE,NA,NA
"768","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:06:44,FALSE,NA,"841712212150480896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ulitzer",25,TRUE,FALSE,NA,NA
"769","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:06:18,FALSE,NA,"841712104872804354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ContainersExpo",25,TRUE,FALSE,NA,NA
"770","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:05:53,FALSE,NA,"841711999084056576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CloudExpoWire",25,TRUE,FALSE,NA,NA
"771","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI via @forbes https://t.co/OgPz8KbmZt",FALSE,0,NA,2017-03-14 18:05:47,FALSE,NA,"841711973733675008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2peterharris",0,FALSE,FALSE,NA,NA
"772","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:05:24,FALSE,NA,"841711877977694209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CloudJobFair",25,TRUE,FALSE,NA,NA
"773","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:04:30,FALSE,NA,"841711650084384769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IoTJournal",25,TRUE,FALSE,NA,NA
"774","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:03:59,FALSE,NA,"841711519960322048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DevOpsSummit",25,TRUE,FALSE,NA,NA
"775","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:03:40,FALSE,NA,"841711443288428544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThingsExpo",25,TRUE,FALSE,NA,NA
"776","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:03:24,FALSE,NA,"841711372668948480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SYSCONmedia",25,TRUE,FALSE,NA,NA
"777","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:03:16,FALSE,NA,"841711339286466565",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",25,TRUE,FALSE,NA,NA
"778","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:02:52,FALSE,NA,"841711238732271617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigDataExpo",25,TRUE,FALSE,NA,NA
"779","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:02:00,FALSE,NA,"841711023027560448",NA,"<a href=""http://royhair.com"" rel=""nofollow"">EADTcampBot</a>","DigitalAyrshire",25,TRUE,FALSE,NA,NA
"780","RT @CloudExpo: Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN #Digital…",FALSE,0,NA,2017-03-14 18:01:43,FALSE,NA,"841710952345145344",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",25,TRUE,FALSE,NA,NA
"781","Top Stories Now

@Peak_Ten @Pentaho #DataCenter #MachineLearning #FinTech #DevOps #ArtificialIntelligence #IoT #SDN… https://t.co/PoBjBG6jZM",FALSE,23,NA,2017-03-14 18:01:42,TRUE,NA,"841710947999846402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CloudExpo",25,FALSE,FALSE,NA,NA
"782","Pentaho pitches its integration platform as a machine learning aid - SiliconANGLE - https://t.co/Rk5QaFEFYo #ML",FALSE,0,NA,2017-03-14 17:55:35,FALSE,NA,"841709405796089856",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","WillyDevNET",0,FALSE,FALSE,NA,NA
"783","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 17:39:00,FALSE,NA,"841705234921594881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Print3DExpo",20,TRUE,FALSE,NA,NA
"784","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 17:34:44,FALSE,NA,"841704161595052033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WebRTCSummit",20,TRUE,FALSE,NA,NA
"785","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 17:16:46,FALSE,NA,"841699638319173632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SDDCexpo",20,TRUE,FALSE,NA,NA
"786","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 17:13:51,FALSE,NA,"841698905079308288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GonzalezCarmen",20,TRUE,FALSE,NA,NA
"787","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 17:10:16,FALSE,NA,"841698004583215105",NA,"<a href=""http://www.gagnelaw.ca"" rel=""nofollow"">Telco </a>","OttLegalRebels",20,TRUE,FALSE,NA,NA
"788","How To Train A Machine Brain, Pentaho's 4 Pillars Of #AI #DSC2017

https://t.co/Syg3KqRhO3",FALSE,0,NA,2017-03-14 17:07:10,FALSE,NA,"841697223092002817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dscongress",0,FALSE,FALSE,NA,NA
"789","Machine Learning Orchestration | Pentaho https://t.co/kyfnOXV1Zp #ai #ml #dl",FALSE,0,NA,2017-03-14 17:04:20,FALSE,NA,"841696511444557824",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","maxversace",0,FALSE,FALSE,NA,NA
"790","RT @KenWoodOnTech: How @Pentaho + #IoT does ""Hello World""! Monitoring temp with LED condition indicators &amp; GPS using #PDI #RPi &amp; #MQTT http…",FALSE,0,NA,2017-03-14 17:02:09,FALSE,NA,"841695958798876673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","locavorS",30,TRUE,FALSE,NA,NA
"791","Machine Learning Orchestration | Pentaho https://t.co/CIuvzt4yzY #ai #ml #dl",FALSE,1,NA,2017-03-14 17:00:21,FALSE,NA,"841695506107625472",NA,"<a href=""http://www.tweetGoogleAlerts.com"" rel=""nofollow"">SendAlertsToTwitter</a>","AINewsFeed",0,FALSE,FALSE,NA,NA
"792","Muy interesante! #Pentaho https://t.co/SuhuLbsirG via @Pentaho",FALSE,0,NA,2017-03-14 16:58:49,FALSE,NA,"841695122467246084",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","raforios",0,FALSE,FALSE,NA,NA
"793","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 16:56:10,FALSE,NA,"841694455451254784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SYSCONtv",20,TRUE,FALSE,NA,NA
"794","Happy #PiDay with @Pentaho Data Integration, from @ubiquisBI https://t.co/qjkhdCJaNq",FALSE,2,NA,2017-03-14 16:56:01,FALSE,NA,"841694418235203584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MCunhal",0,FALSE,FALSE,NA,NA
"795","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 16:53:48,FALSE,NA,"841693858564046848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ulitzer",20,TRUE,FALSE,NA,NA
"796","ContainersExpo: RT BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/1Qn0Iu7qvB Pentaho #API #BigData #Analytics #DataSci…",FALSE,0,NA,2017-03-14 16:51:39,FALSE,NA,"841693315791765507",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DigitalGokhan",0,FALSE,FALSE,NA,NA
"797","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 16:51:28,FALSE,NA,"841693271869014017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ContainersExpo",20,TRUE,FALSE,NA,NA
"798","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 16:49:09,FALSE,NA,"841692687308845056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CloudExpoWire",20,TRUE,FALSE,NA,NA
"799","RT @Pentaho: VIDEO: Interview with the CIO of @Veikkaus_fi - customer using #analytics to predict and stop #gambling addiction https://t.co…",FALSE,0,NA,2017-03-14 16:41:50,FALSE,NA,"841690845929705472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HDS_Customers",6,TRUE,FALSE,NA,NA
"800","RT @data_nerd: Pentaho Ends Machine Learning Gridlock | @BigDataExpo @Pentaho #ML #BigData https://t.co/NnI94HYRMT",FALSE,0,NA,2017-03-14 16:36:25,FALSE,NA,"841689484433461248",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",2,TRUE,FALSE,NA,NA
"801","RT @data_nerd: Pentaho Ends Machine Learning Gridlock | @BigDataExpo @Pentaho #ML #BigData https://t.co/NnI94HYRMT",FALSE,0,NA,2017-03-14 16:36:25,FALSE,NA,"841689482948706305",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","mikejulietbravo",2,TRUE,FALSE,NA,NA
"802","Weka creator Mark Hall breaks down 4 steps to #machinelearning w/ Pentaho step by step in his latest blog post!… https://t.co/bThro17bZH",FALSE,39,NA,2017-03-14 16:35:08,TRUE,NA,"841689159462977536",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Pentaho",26,FALSE,FALSE,NA,NA
"803","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 16:33:03,FALSE,NA,"841688637632860160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CloudJobFair",20,TRUE,FALSE,NA,NA
"804","Pentaho pitches its integration platform as a machine learning aid - SiliconANGLE - https://t.co/09JueXyuWO",FALSE,0,NA,2017-03-14 16:32:45,FALSE,NA,"841688560256266240",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","Robkishere",0,FALSE,FALSE,NA,NA
"805","Pentaho Ends Machine Learning Gridlock | @BigDataExpo @Pentaho #ML #BigData https://t.co/NnI94HYRMT",FALSE,2,NA,2017-03-14 16:31:41,FALSE,NA,"841688291950919680",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","data_nerd",2,FALSE,FALSE,NA,NA
"806","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 16:30:55,FALSE,NA,"841688100837457920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ExpoAI",20,TRUE,FALSE,NA,NA
"807","RT @AnalyticalJake: NEWS - @Pentaho ends #machinelearning gridlock with new orchestration capabilities! Read more: https://t.co/xOX4XC4tPA",FALSE,0,NA,2017-03-14 16:30:22,FALSE,NA,"841687962379247616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrsakis",1,TRUE,FALSE,NA,NA
"808","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 16:28:24,FALSE,NA,"841687465589166081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SYSCONmedia",20,TRUE,FALSE,NA,NA
"809","Pentaho pitches its integration platform as a machine learning aid  RT @jose_garde  https://t.co/XoP9KhNobB",FALSE,1,NA,2017-03-14 16:23:43,FALSE,NA,"841686289988575233",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","JoanIratxeta",0,FALSE,FALSE,NA,NA
"810","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI #Boomers @forbes https://t.co/VlTU6Z2Gy2",FALSE,0,NA,2017-03-14 16:20:36,FALSE,NA,"841685503657299968",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","johntarnoff",0,FALSE,FALSE,NA,NA
"811","RT @tomangell: Wow, look at the huge drop in marijuana cases (in green) since the legalization era began in 2012. It’s working!

https://t.…",FALSE,0,NA,2017-03-14 16:20:01,FALSE,NA,"841685355715842048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArturomonjeJ",17,TRUE,FALSE,NA,NA
"812","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI: With machine learning residing at the heart of our new… https://t.co/4rj9P5kpn7",FALSE,0,NA,2017-03-14 16:16:42,FALSE,NA,"841684521145712640",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ABElimited",0,FALSE,FALSE,NA,NA
"813","Infinity Consulting Solutions is hiring a ETL Developer in Chicago, IL #ETL #Pentaho https://t.co/C1Dq6UMhk5",FALSE,0,NA,2017-03-14 16:12:01,FALSE,NA,"841683343460696064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChaseICS",0,FALSE,FALSE,NA,NA
"814","Pentaho Ends Machine Learning Gridlock | BigDataExpo Pentaho #ML #BigData https://t.co/9w6DrxXnSQ more at https://t.co/TkoFbZGKH7",FALSE,0,NA,2017-03-14 16:11:23,FALSE,NA,"841683185125720064",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iHarishPal",0,FALSE,FALSE,NA,NA
"815","NEWS - @Pentaho ends #machinelearning gridlock with new orchestration capabilities! Read more: https://t.co/xOX4XC4tPA",FALSE,2,NA,2017-03-14 16:09:34,FALSE,NA,"841682726143053824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnalyticalJake",1,FALSE,FALSE,NA,NA
"816","How To Train A Machine Brain, Pentaho's 4 Pillars Of AI
#Marketing #SEO #Inbound #Gamedev #fouad47 #indiegame 
https://t.co/btCnB3CR5s",FALSE,0,NA,2017-03-14 16:06:21,FALSE,NA,"841681917149888512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fouad47",0,FALSE,FALSE,NA,NA
"817","RT @rshomair: NEWS today from @Pentaho--&gt;Pentaho Ends Machine Learning Gridlock. Learn the 4 key steps https://t.co/iJgR3SIcxQ https://t.co…",FALSE,0,NA,2017-03-14 16:05:46,FALSE,NA,"841681769967439872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","l4ndy3",4,TRUE,FALSE,NA,NA
"818","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 16:05:10,FALSE,NA,"841681619916324864",NA,"<a href=""https://github.com/mathias3/twitterBot"" rel=""nofollow"">hrabiaKent1</a>","hrabiaKent",20,TRUE,FALSE,NA,NA
"819","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 16:04:51,FALSE,NA,"841681540505579521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IoTJournal",20,TRUE,FALSE,NA,NA
"820","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 16:03:03,FALSE,NA,"841681087541760000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DevOpsSummit",20,TRUE,FALSE,NA,NA
"821","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 16:02:50,FALSE,NA,"841681033288380416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThingsExpo",20,TRUE,FALSE,NA,NA
"822","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 16:01:48,FALSE,NA,"841680773237374978",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",20,TRUE,FALSE,NA,NA
"823","RT @BigDataExpo: Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLe…",FALSE,0,NA,2017-03-14 16:01:48,FALSE,NA,"841680770938871808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CloudExpo",20,TRUE,FALSE,NA,NA
"824","Pentaho Ends Machine Learning Gridlock <U+25B8> https://t.co/dKd9vFfuWX @Pentaho #API #BigData #Analytics #DataScience #MachineLearning",FALSE,25,NA,2017-03-14 16:01:11,FALSE,NA,"841680618811469824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BigDataExpo",20,FALSE,FALSE,NA,NA
"825","@pentaho wants to streamline the entire #ML flow and enable teams to train, tune, test and deploy predictive models. https://t.co/z80o10PoOc",FALSE,1,"Pentaho",2017-03-14 15:58:21,FALSE,NA,"841679903951069184","20641938","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","NicksHarvey",0,FALSE,FALSE,NA,NA
"826","#pentaho and #tableau power our #DataVis at https://t.co/IdQtKJlEDS - Join our BI team today:… https://t.co/YkkQp0SulF",FALSE,0,NA,2017-03-14 15:55:01,TRUE,NA,"841679066046574592",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","studydotcomjobs",0,FALSE,FALSE,NA,NA
"827","RT @mattcasters: Great vibe at @HDScorp Kakushin Brussels event. Lots of 
@Pentaho and IoT mentions and interest. https://t.co/wFhutQktbp",FALSE,0,NA,2017-03-14 15:44:57,FALSE,NA,"841676532460470273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","know_bi",1,TRUE,FALSE,NA,NA
"828","#ArtificialIntelligence #AI How To Train A Machine Brain, Pentaho's 4 Pillars Of AI - Forbes … https://t.co/W6togRo2oM",FALSE,0,NA,2017-03-14 15:37:31,FALSE,NA,"841674661964451841",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","prady_b2b",0,FALSE,FALSE,NA,NA
